Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
"Egypt, Arab Rep.",EGY,1978,Agricultural land (sq. km),AG.LND.AGRI.K2,25400
"Egypt, Arab Rep.",EGY,1977,Agricultural land (sq. km),AG.LND.AGRI.K2,26350
"Egypt, Arab Rep.",EGY,1976,Agricultural land (sq. km),AG.LND.AGRI.K2,27300
"Egypt, Arab Rep.",EGY,1975,Agricultural land (sq. km),AG.LND.AGRI.K2,28250
"Egypt, Arab Rep.",EGY,1974,Agricultural land (sq. km),AG.LND.AGRI.K2,28430
"Egypt, Arab Rep.",EGY,1973,Agricultural land (sq. km),AG.LND.AGRI.K2,28550
"Egypt, Arab Rep.",EGY,1972,Agricultural land (sq. km),AG.LND.AGRI.K2,28550
"Egypt, Arab Rep.",EGY,1971,Agricultural land (sq. km),AG.LND.AGRI.K2,28520
"Egypt, Arab Rep.",EGY,1970,Agricultural land (sq. km),AG.LND.AGRI.K2,28430
"Egypt, Arab Rep.",EGY,1969,Agricultural land (sq. km),AG.LND.AGRI.K2,28350
"Egypt, Arab Rep.",EGY,1968,Agricultural land (sq. km),AG.LND.AGRI.K2,28010
"Egypt, Arab Rep.",EGY,1967,Agricultural land (sq. km),AG.LND.AGRI.K2,28010
"Egypt, Arab Rep.",EGY,1966,Agricultural land (sq. km),AG.LND.AGRI.K2,27800
"Egypt, Arab Rep.",EGY,1965,Agricultural land (sq. km),AG.LND.AGRI.K2,26720
"Egypt, Arab Rep.",EGY,1964,Agricultural land (sq. km),AG.LND.AGRI.K2,25060
"Egypt, Arab Rep.",EGY,1963,Agricultural land (sq. km),AG.LND.AGRI.K2,24900
"Egypt, Arab Rep.",EGY,1962,Agricultural land (sq. km),AG.LND.AGRI.K2,25050
"Egypt, Arab Rep.",EGY,1961,Agricultural land (sq. km),AG.LND.AGRI.K2,25680
"Egypt, Arab Rep.",EGY,2018,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.85350223517002
"Egypt, Arab Rep.",EGY,2017,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.85350223517002
"Egypt, Arab Rep.",EGY,2016,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.75083168416294
"Egypt, Arab Rep.",EGY,2015,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.80719985936009
"Egypt, Arab Rep.",EGY,2014,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.73217137977799
"Egypt, Arab Rep.",EGY,2013,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.74802350695665
"Egypt, Arab Rep.",EGY,2012,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.71289366618112
"Egypt, Arab Rep.",EGY,2011,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.63654628559948
"Egypt, Arab Rep.",EGY,2010,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.68777939625295
"Egypt, Arab Rep.",EGY,2009,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.70586167060124
"Egypt, Arab Rep.",EGY,2008,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.55818976342358
"Egypt, Arab Rep.",EGY,2007,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.55417148023507
"Egypt, Arab Rep.",EGY,2006,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.54914862624943
"Egypt, Arab Rep.",EGY,2005,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.53910291827817
"Egypt, Arab Rep.",EGY,2004,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.49389723240745
"Egypt, Arab Rep.",EGY,2003,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.4245818474057
"Egypt, Arab Rep.",EGY,2002,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.4396504093626
"Egypt, Arab Rep.",EGY,2001,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.35325732080968
"Egypt, Arab Rep.",EGY,2000,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.30604249334472
"Egypt, Arab Rep.",EGY,1999,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.49892008639309
"Egypt, Arab Rep.",EGY,1998,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.27451906173088
"Egypt, Arab Rep.",EGY,1997,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.25975187101311
"Egypt, Arab Rep.",EGY,1996,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.1909789542418
"Egypt, Arab Rep.",EGY,1995,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.2980059269677
"Egypt, Arab Rep.",EGY,1994,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.02643025767241
"Egypt, Arab Rep.",EGY,1993,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.02896177608117
"Egypt, Arab Rep.",EGY,1992,Agricultural land (% of land area),AG.LND.AGRI.ZS,3.00997538801547
"Egypt, Arab Rep.",EGY,1991,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.65508061680647
"Egypt, Arab Rep.",EGY,1990,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.6601034707921
"Egypt, Arab Rep.",EGY,1989,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.58275151941333
"Egypt, Arab Rep.",EGY,1988,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.5927972273846
"Egypt, Arab Rep.",EGY,1987,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.55864182028228
"Egypt, Arab Rep.",EGY,1986,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.57873323622482
"Egypt, Arab Rep.",EGY,1985,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.50841328042594
"Egypt, Arab Rep.",EGY,1984,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.46949620774524
"Egypt, Arab Rep.",EGY,1983,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.44586870259682
"Egypt, Arab Rep.",EGY,1982,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.45641669596665
"Egypt, Arab Rep.",EGY,1981,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.47928072730926
"Egypt, Arab Rep.",EGY,1980,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.45617559897534
"Egypt, Arab Rep.",EGY,1979,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.45818474056959
"Egypt, Arab Rep.",EGY,1978,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.5516098247024
"Egypt, Arab Rep.",EGY,1977,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.64704405042945
"Egypt, Arab Rep.",EGY,1976,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.74247827615651
"Egypt, Arab Rep.",EGY,1975,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.83791250188357
"Egypt, Arab Rep.",EGY,1974,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.85599477623186
"Egypt, Arab Rep.",EGY,1973,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.86804962579738
"Egypt, Arab Rep.",EGY,1972,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.86804962579738
"Egypt, Arab Rep.",EGY,1971,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.865035913406
"Egypt, Arab Rep.",EGY,1970,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.85599477623186
"Egypt, Arab Rep.",EGY,1969,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.84795820985484
"Egypt, Arab Rep.",EGY,1968,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.81380280275252
"Egypt, Arab Rep.",EGY,1967,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.81380280275252
"Egypt, Arab Rep.",EGY,1966,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.79270681601286
"Egypt, Arab Rep.",EGY,1965,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.68421316992315
"Egypt, Arab Rep.",EGY,1964,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.51745441760008
"Egypt, Arab Rep.",EGY,1963,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.50138128484605
"Egypt, Arab Rep.",EGY,1962,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.51644984680295
"Egypt, Arab Rep.",EGY,1961,Agricultural land (% of land area),AG.LND.AGRI.ZS,2.57973780702195
"Egypt, Arab Rep.",EGY,2018,Arable land (% of land area),AG.LND.ARBL.ZS,2.92427424782762
"Egypt, Arab Rep.",EGY,2017,Arable land (% of land area),AG.LND.ARBL.ZS,2.92427424782762
"Egypt, Arab Rep.",EGY,2016,Arable land (% of land area),AG.LND.ARBL.ZS,2.79950313928374
"Egypt, Arab Rep.",EGY,2015,Arable land (% of land area),AG.LND.ARBL.ZS,2.87897644281481
"Egypt, Arab Rep.",EGY,2014,Arable land (% of land area),AG.LND.ARBL.ZS,2.65225777286654
"Egypt, Arab Rep.",EGY,2013,Arable land (% of land area),AG.LND.ARBL.ZS,2.72034758149581
"Egypt, Arab Rep.",EGY,2012,Arable land (% of land area),AG.LND.ARBL.ZS,2.84193078507208
"Egypt, Arab Rep.",EGY,2011,Arable land (% of land area),AG.LND.ARBL.ZS,2.82083479833241
"Egypt, Arab Rep.",EGY,2010,Arable land (% of land area),AG.LND.ARBL.ZS,2.88613190014566
"Egypt, Arab Rep.",EGY,2009,Arable land (% of land area),AG.LND.ARBL.ZS,2.89718217891406
"Egypt, Arab Rep.",EGY,2008,Arable land (% of land area),AG.LND.ARBL.ZS,2.65407604600934
"Egypt, Arab Rep.",EGY,2007,Arable land (% of land area),AG.LND.ARBL.ZS,2.57571952383344
"Egypt, Arab Rep.",EGY,2006,Arable land (% of land area),AG.LND.ARBL.ZS,2.61690692651565
"Egypt, Arab Rep.",EGY,2005,Arable land (% of land area),AG.LND.ARBL.ZS,2.57471495303632
"Egypt, Arab Rep.",EGY,2004,Arable land (% of land area),AG.LND.ARBL.ZS,2.97855241348134
"Egypt, Arab Rep.",EGY,2003,Arable land (% of land area),AG.LND.ARBL.ZS,2.91928273645085
"Egypt, Arab Rep.",EGY,2002,Arable land (% of land area),AG.LND.ARBL.ZS,2.94941986036466
"Egypt, Arab Rep.",EGY,2001,Arable land (% of land area),AG.LND.ARBL.ZS,2.87407705058014
"Egypt, Arab Rep.",EGY,2000,Arable land (% of land area),AG.LND.ARBL.ZS,2.81380280275252
"Egypt, Arab Rep.",EGY,1999,Arable land (% of land area),AG.LND.ARBL.ZS,3.00768496659802
"Egypt, Arab Rep.",EGY,1998,Arable land (% of land area),AG.LND.ARBL.ZS,2.80638907026973
"Egypt, Arab Rep.",EGY,1997,Arable land (% of land area),AG.LND.ARBL.ZS,2.79162187955196
"Egypt, Arab Rep.",EGY,1996,Arable land (% of land area),AG.LND.ARBL.ZS,2.72284896278065
"Egypt, Arab Rep.",EGY,1995,Arable land (% of land area),AG.LND.ARBL.ZS,2.82987593550655
"Egypt, Arab Rep.",EGY,1994,Arable land (% of land area),AG.LND.ARBL.ZS,2.62460193882164
"Egypt, Arab Rep.",EGY,1993,Arable land (% of land area),AG.LND.ARBL.ZS,2.62813802802753
"Egypt, Arab Rep.",EGY,1992,Arable land (% of land area),AG.LND.ARBL.ZS,2.62723391431011
"Egypt, Arab Rep.",EGY,1991,Arable land (% of land area),AG.LND.ARBL.ZS,2.27736199708674
"Egypt, Arab Rep.",EGY,1990,Arable land (% of land area),AG.LND.ARBL.ZS,2.2944397006379
"Egypt, Arab Rep.",EGY,1989,Arable land (% of land area),AG.LND.ARBL.ZS,2.30649455020343
"Egypt, Arab Rep.",EGY,1988,Arable land (% of land area),AG.LND.ARBL.ZS,2.3205585413632
"Egypt, Arab Rep.",EGY,1987,Arable land (% of land area),AG.LND.ARBL.ZS,2.29845798382641
"Egypt, Arab Rep.",EGY,1986,Arable land (% of land area),AG.LND.ARBL.ZS,2.32859510774022
"Egypt, Arab Rep.",EGY,1985,Arable land (% of land area),AG.LND.ARBL.ZS,2.31553568737757
"Egypt, Arab Rep.",EGY,1984,Arable land (% of land area),AG.LND.ARBL.ZS,2.28565975187101
"Egypt, Arab Rep.",EGY,1983,Arable land (% of land area),AG.LND.ARBL.ZS,2.27509166708524
"Egypt, Arab Rep.",EGY,1982,Arable land (% of land area),AG.LND.ARBL.ZS,2.29166708523783
"Egypt, Arab Rep.",EGY,1981,Arable land (% of land area),AG.LND.ARBL.ZS,2.31754482897182
"Egypt, Arab Rep.",EGY,1980,Arable land (% of land area),AG.LND.ARBL.ZS,2.29644884223216
"Egypt, Arab Rep.",EGY,1979,Arable land (% of land area),AG.LND.ARBL.ZS,2.31453111658044
"Egypt, Arab Rep.",EGY,1978,Arable land (% of land area),AG.LND.ARBL.ZS,2.40594705911899
"Egypt, Arab Rep.",EGY,1977,Arable land (% of land area),AG.LND.ARBL.ZS,2.51042242202019
"Egypt, Arab Rep.",EGY,1976,Arable land (% of land area),AG.LND.ARBL.ZS,2.6078657893415
"Egypt, Arab Rep.",EGY,1975,Arable land (% of land area),AG.LND.ARBL.ZS,2.70330001506856
"Egypt, Arab Rep.",EGY,1974,Arable land (% of land area),AG.LND.ARBL.ZS,2.71937314782259
"Egypt, Arab Rep.",EGY,1973,Arable land (% of land area),AG.LND.ARBL.ZS,2.73544628057662
"Egypt, Arab Rep.",EGY,1972,Arable land (% of land area),AG.LND.ARBL.ZS,2.73745542217088
"Egypt, Arab Rep.",EGY,1971,Arable land (% of land area),AG.LND.ARBL.ZS,2.74750113014215
"Egypt, Arab Rep.",EGY,1970,Arable land (% of land area),AG.LND.ARBL.ZS,2.73745542217088
"Egypt, Arab Rep.",EGY,1969,Arable land (% of land area),AG.LND.ARBL.ZS,2.73745542217088
"Egypt, Arab Rep.",EGY,1968,Arable land (% of land area),AG.LND.ARBL.ZS,2.69928173188005
"Egypt, Arab Rep.",EGY,1967,Arable land (% of land area),AG.LND.ARBL.ZS,2.70631372745994
"Egypt, Arab Rep.",EGY,1966,Arable land (% of land area),AG.LND.ARBL.ZS,2.69526344869155
"Egypt, Arab Rep.",EGY,1965,Arable land (% of land area),AG.LND.ARBL.ZS,2.59380179818173
"Egypt, Arab Rep.",EGY,1964,Arable land (% of land area),AG.LND.ARBL.ZS,2.43307047064142
"Egypt, Arab Rep.",EGY,1963,Arable land (% of land area),AG.LND.ARBL.ZS,2.42402933346728
"Egypt, Arab Rep.",EGY,1962,Arable land (% of land area),AG.LND.ARBL.ZS,2.44412074940981
"Egypt, Arab Rep.",EGY,1961,Arable land (% of land area),AG.LND.ARBL.ZS,2.51042242202019
"Egypt, Arab Rep.",EGY,2010,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,13035.72363
"Egypt, Arab Rep.",EGY,2000,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,13035.72363
"Egypt, Arab Rep.",EGY,1990,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,13035.72363
"Egypt, Arab Rep.",EGY,2010,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,1.336258437
"Egypt, Arab Rep.",EGY,2000,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,1.336258437
"Egypt, Arab Rep.",EGY,1990,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,1.336258437
"Egypt, Arab Rep.",EGY,2010,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,2797.161621
"Egypt, Arab Rep.",EGY,2000,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,2797.161621
"Egypt, Arab Rep.",EGY,1990,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,2797.161621
"Egypt, Arab Rep.",EGY,2010,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.28672983
"Egypt, Arab Rep.",EGY,2000,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.28672983
"Egypt, Arab Rep.",EGY,1990,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.28672983
"Egypt, Arab Rep.",EGY,2010,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,1.622988267
"Egypt, Arab Rep.",EGY,2000,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,1.622988267
"Egypt, Arab Rep.",EGY,1990,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,1.622988267
"Egypt, Arab Rep.",EGY,2018,Forest area (sq. km),AG.LND.FRST.K2,449.8
"Egypt, Arab Rep.",EGY,2017,Forest area (sq. km),AG.LND.FRST.K2,449.8
"Egypt, Arab Rep.",EGY,2016,Forest area (sq. km),AG.LND.FRST.K2,449.8
"Egypt, Arab Rep.",EGY,2015,Forest area (sq. km),AG.LND.FRST.K2,484.2
"Egypt, Arab Rep.",EGY,2014,Forest area (sq. km),AG.LND.FRST.K2,518.64
"Egypt, Arab Rep.",EGY,2013,Forest area (sq. km),AG.LND.FRST.K2,553.08
"Egypt, Arab Rep.",EGY,2012,Forest area (sq. km),AG.LND.FRST.K2,587.52
"Egypt, Arab Rep.",EGY,2011,Forest area (sq. km),AG.LND.FRST.K2,621.96
"Egypt, Arab Rep.",EGY,2010,Forest area (sq. km),AG.LND.FRST.K2,656.4
"Egypt, Arab Rep.",EGY,2009,Forest area (sq. km),AG.LND.FRST.K2,649.97
"Egypt, Arab Rep.",EGY,2008,Forest area (sq. km),AG.LND.FRST.K2,643.54
"Egypt, Arab Rep.",EGY,2007,Forest area (sq. km),AG.LND.FRST.K2,637.11
"Egypt, Arab Rep.",EGY,2006,Forest area (sq. km),AG.LND.FRST.K2,630.68
"Egypt, Arab Rep.",EGY,2005,Forest area (sq. km),AG.LND.FRST.K2,624.25
"Egypt, Arab Rep.",EGY,2004,Forest area (sq. km),AG.LND.FRST.K2,617.82
"Egypt, Arab Rep.",EGY,2003,Forest area (sq. km),AG.LND.FRST.K2,611.39
"Egypt, Arab Rep.",EGY,2002,Forest area (sq. km),AG.LND.FRST.K2,604.96
"Egypt, Arab Rep.",EGY,2001,Forest area (sq. km),AG.LND.FRST.K2,598.53
"Egypt, Arab Rep.",EGY,2000,Forest area (sq. km),AG.LND.FRST.K2,592.1
"Egypt, Arab Rep.",EGY,1999,Forest area (sq. km),AG.LND.FRST.K2,576.7
"Egypt, Arab Rep.",EGY,1998,Forest area (sq. km),AG.LND.FRST.K2,561.3
"Egypt, Arab Rep.",EGY,1997,Forest area (sq. km),AG.LND.FRST.K2,545.9
"Egypt, Arab Rep.",EGY,1996,Forest area (sq. km),AG.LND.FRST.K2,530.5
"Egypt, Arab Rep.",EGY,1995,Forest area (sq. km),AG.LND.FRST.K2,515.1
"Egypt, Arab Rep.",EGY,1994,Forest area (sq. km),AG.LND.FRST.K2,499.7
"Egypt, Arab Rep.",EGY,1993,Forest area (sq. km),AG.LND.FRST.K2,484.3
"Egypt, Arab Rep.",EGY,1992,Forest area (sq. km),AG.LND.FRST.K2,468.9
"Egypt, Arab Rep.",EGY,1991,Forest area (sq. km),AG.LND.FRST.K2,453.5
"Egypt, Arab Rep.",EGY,1990,Forest area (sq. km),AG.LND.FRST.K2,438.1
"Egypt, Arab Rep.",EGY,2018,Forest area (% of land area),AG.LND.FRST.ZS,0.0451855944547692
"Egypt, Arab Rep.",EGY,2017,Forest area (% of land area),AG.LND.FRST.ZS,0.0451855944547692
"Egypt, Arab Rep.",EGY,2016,Forest area (% of land area),AG.LND.FRST.ZS,0.0451855944547692
"Egypt, Arab Rep.",EGY,2015,Forest area (% of land area),AG.LND.FRST.ZS,0.0486413179968858
"Egypt, Arab Rep.",EGY,2014,Forest area (% of land area),AG.LND.FRST.ZS,0.052101059822191
"Egypt, Arab Rep.",EGY,2013,Forest area (% of land area),AG.LND.FRST.ZS,0.0555608016474961
"Egypt, Arab Rep.",EGY,2012,Forest area (% of land area),AG.LND.FRST.ZS,0.0590205434728013
"Egypt, Arab Rep.",EGY,2011,Forest area (% of land area),AG.LND.FRST.ZS,0.0624802852981064
"Egypt, Arab Rep.",EGY,2010,Forest area (% of land area),AG.LND.FRST.ZS,0.0659400271234115
"Egypt, Arab Rep.",EGY,2009,Forest area (% of land area),AG.LND.FRST.ZS,0.0652940881008589
"Egypt, Arab Rep.",EGY,2008,Forest area (% of land area),AG.LND.FRST.ZS,0.0646481490783063
"Egypt, Arab Rep.",EGY,2007,Forest area (% of land area),AG.LND.FRST.ZS,0.0640022100557537
"Egypt, Arab Rep.",EGY,2006,Forest area (% of land area),AG.LND.FRST.ZS,0.0633562710332011
"Egypt, Arab Rep.",EGY,2005,Forest area (% of land area),AG.LND.FRST.ZS,0.0627103320106484
"Egypt, Arab Rep.",EGY,2004,Forest area (% of land area),AG.LND.FRST.ZS,0.0620643929880958
"Egypt, Arab Rep.",EGY,2003,Forest area (% of land area),AG.LND.FRST.ZS,0.0614184539655432
"Egypt, Arab Rep.",EGY,2002,Forest area (% of land area),AG.LND.FRST.ZS,0.0607725149429906
"Egypt, Arab Rep.",EGY,2001,Forest area (% of land area),AG.LND.FRST.ZS,0.060126575920438
"Egypt, Arab Rep.",EGY,2000,Forest area (% of land area),AG.LND.FRST.ZS,0.0594806368978854
"Egypt, Arab Rep.",EGY,1999,Forest area (% of land area),AG.LND.FRST.ZS,0.0579335978703099
"Egypt, Arab Rep.",EGY,1998,Forest area (% of land area),AG.LND.FRST.ZS,0.0563865588427344
"Egypt, Arab Rep.",EGY,1997,Forest area (% of land area),AG.LND.FRST.ZS,0.054839519815159
"Egypt, Arab Rep.",EGY,1996,Forest area (% of land area),AG.LND.FRST.ZS,0.0532924807875835
"Egypt, Arab Rep.",EGY,1995,Forest area (% of land area),AG.LND.FRST.ZS,0.051745441760008
"Egypt, Arab Rep.",EGY,1994,Forest area (% of land area),AG.LND.FRST.ZS,0.0501984027324326
"Egypt, Arab Rep.",EGY,1993,Forest area (% of land area),AG.LND.FRST.ZS,0.0486513637048571
"Egypt, Arab Rep.",EGY,1992,Forest area (% of land area),AG.LND.FRST.ZS,0.0471043246772816
"Egypt, Arab Rep.",EGY,1991,Forest area (% of land area),AG.LND.FRST.ZS,0.0455572856497062
"Egypt, Arab Rep.",EGY,1990,Forest area (% of land area),AG.LND.FRST.ZS,0.0440102466221307
"Egypt, Arab Rep.",EGY,2017,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,2012,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,2007,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,2002,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,1997,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,1992,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,1987,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,1982,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,1977,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,1972,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
"Egypt, Arab Rep.",EGY,1967,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,18.1
