Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1983","1983","index","42.67","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1984","1984","index","43.38","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1985","1985","index","44.44","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1986","1986","index","46.22","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1987","1987","index","48","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1988","1988","index","81.78","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1989","1989","index","84.62","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1990","1990","index","64","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1991","1991","index","53.33","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1992","1992","index","49.78","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1993","1993","index","58.67","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1994","1994","index","71.11","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1995","1995","index","71.11","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1996","1996","index","72.89","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1997","1997","index","74.67","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1998","1998","index","76.45","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1999","1999","index","78.22","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2000","2000","index","78.22","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2001","2001","index","78.22","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2002","2002","index","78.22","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2003","2003","index","78.22","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2004","2004","index","78.22","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2005","2005","index","78.22","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2006","2006","index","78.22","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2007","2007","index","78.22","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2008","2008","index","78.22","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2009","2009","index","82.47","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2010","2010","index","86.78","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2011","2011","index","90.88","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2012","2012","index","99.56","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2013","2013","index","98.95","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2014","2014","index","98.1","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2015","2015","index","100.22","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2016","2016","index","101.68","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2017","2017","index","103.07","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2018","2018","index","104.46","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2019","2019","index","105.86","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1961","1961","index","12.01","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1962","1962","index","11.69","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1963","1963","index","11.38","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1964","1964","index","11.09","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1965","1965","index","10.8","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1966","1966","index","10.52","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1967","1967","index","10.25","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1968","1968","index","10","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1969","1969","index","9.75","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1970","1970","index","9.52","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1971","1971","index","23.27","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1972","1972","index","31.86","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1973","1973","index","44.54","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1974","1974","index","43.58","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1975","1975","index","59.68","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1976","1976","index","64.19","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1977","1977","index","122.24","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1978","1978","index","103.51","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1979","1979","index","89.42","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1980","1980","index","83.47","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1981","1981","index","81.42","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1982","1982","index","86.6","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1983","1983","index","84.4","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1984","1984","index","83.59","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1985","1985","index","83.4","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1986","1986","index","84.43","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1987","1987","index","85.34","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1988","1988","index","141.56","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1989","1989","index","142.77","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1990","1990","index","105.39","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1991","1991","index","85.85","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1992","1992","index","78.43","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1993","1993","index","90.56","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1994","1994","index","107.59","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1995","1995","index","105.45","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1996","1996","index","105.93","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1997","1997","index","106.36","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1998","1998","index","106.74","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","1999","1999","index","107.09","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2000","2000","index","105.04","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2001","2001","index","103.07","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2002","2002","index","101.15","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2003","2003","index","99.28","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2004","2004","index","97.48","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2005","2005","index","95.74","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2006","2006","index","94.06","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2007","2007","index","92.42","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2008","2008","index","90.79","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2009","2009","index","93.96","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2010","2010","index","96.92","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2011","2011","index","99.38","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2012","2012","index","106.48","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2013","2013","index","103.46","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2014","2014","index","100.28","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2015","2015","index","100.21","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2016","2016","index","99.51","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2017","2017","index","98.78","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2018","2018","index","98.11","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","711","Anise, badian, fennel, coriander","2019","2019","index","97.47","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1961","1961","index","0.43","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1962","1962","index","0.72","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1963","1963","index","0.72","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1964","1964","index","1.01","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1965","1965","index","0.92","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1966","1966","index","0.89","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1967","1967","index","0.72","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1968","1968","index","0.58","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1969","1969","index","0.58","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1970","1970","index","0.58","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1971","1971","index","1.07","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1972","1972","index","1.01","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1973","1973","index","1.16","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1974","1974","index","1.16","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1975","1975","index","1.17","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1976","1976","index","1.39","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1977","1977","index","1.37","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1978","1978","index","2.44","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1979","1979","index","2.55","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1980","1980","index","1.95","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1981","1981","index","3.35","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1982","1982","index","3.33","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1983","1983","index","3.76","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1984","1984","index","3.91","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1985","1985","index","4.19","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1986","1986","index","4.92","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1987","1987","index","4.48","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1988","1988","index","6.36","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1989","1989","index","6.51","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1990","1990","index","8.93","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1991","1991","index","9.37","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1992","1992","index","37.72","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1993","1993","index","51.24","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1994","1994","index","45.2","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1995","1995","index","63.31","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1996","1996","index","59.63","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1997","1997","index","58.33","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1998","1998","index","56.18","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1999","1999","index","60.12","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2000","2000","index","67.73","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2001","2001","index","68.5","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2002","2002","index","75.92","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2003","2003","index","77.14","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2004","2004","index","79","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2005","2005","index","83.63","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2006","2006","index","82.49","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2007","2007","index","80.7","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2008","2008","index","79.65","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2009","2009","index","73.59","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2010","2010","index","71.32","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2011","2011","index","65.93","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2012","2012","index","78.28","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2013","2013","index","91.06","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2014","2014","index","90.2","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2015","2015","index","100.63","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2016","2016","index","109.17","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2017","2017","index","103.6","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2018","2018","index","103.58","Fc","Calculated data"
"QI","Production Indices","59","Egypt","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2019","2019","index","105.12","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1961","1961","index","1.47","Fc","Calculated data"
"QI","Production Indices","59","Egypt","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1962","1962","index","2.38","Fc","Calculated data"
