Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2014-)","59","Egypt","5301","Domestic supply quantity","2511","Wheat and products","2017","2017","1000 tonnes","17869","S","Standardized data"
"FBS","Food Balances (2014-)","59","Egypt","5301","Domestic supply quantity","2511","Wheat and products","2018","2018","1000 tonnes","17683","S","Standardized data"
"FBS","Food Balances (2014-)","59","Egypt","5521","Feed","2511","Wheat and products","2014","2014","1000 tonnes","3960","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5521","Feed","2511","Wheat and products","2015","2015","1000 tonnes","3745","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5521","Feed","2511","Wheat and products","2016","2016","1000 tonnes","4674","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5521","Feed","2511","Wheat and products","2017","2017","1000 tonnes","1663","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5521","Feed","2511","Wheat and products","2018","2018","1000 tonnes","1331","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5527","Seed","2511","Wheat and products","2014","2014","1000 tonnes","214","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5527","Seed","2511","Wheat and products","2015","2015","1000 tonnes","252","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5527","Seed","2511","Wheat and products","2016","2016","1000 tonnes","254","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5527","Seed","2511","Wheat and products","2017","2017","1000 tonnes","316","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5527","Seed","2511","Wheat and products","2018","2018","1000 tonnes","305","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5123","Losses","2511","Wheat and products","2014","2014","1000 tonnes","2030","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5123","Losses","2511","Wheat and products","2015","2015","1000 tonnes","2061","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5123","Losses","2511","Wheat and products","2016","2016","1000 tonnes","2083","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5123","Losses","2511","Wheat and products","2017","2017","1000 tonnes","1885","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5123","Losses","2511","Wheat and products","2018","2018","1000 tonnes","1798","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5131","Processing","2511","Wheat and products","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5131","Processing","2511","Wheat and products","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5131","Processing","2511","Wheat and products","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5131","Processing","2511","Wheat and products","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5131","Processing","2511","Wheat and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5154","Other uses (non-food)","2511","Wheat and products","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5154","Other uses (non-food)","2511","Wheat and products","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5154","Other uses (non-food)","2511","Wheat and products","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5171","Tourist consumption","2511","Wheat and products","2014","2014","1000 tonnes","34","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5171","Tourist consumption","2511","Wheat and products","2015","2015","1000 tonnes","27","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5171","Tourist consumption","2511","Wheat and products","2016","2016","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5171","Tourist consumption","2511","Wheat and products","2017","2017","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5171","Tourist consumption","2511","Wheat and products","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5170","Residuals","2511","Wheat and products","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5170","Residuals","2511","Wheat and products","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5170","Residuals","2511","Wheat and products","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5170","Residuals","2511","Wheat and products","2017","2017","1000 tonnes","-2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5170","Residuals","2511","Wheat and products","2018","2018","1000 tonnes","-1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5142","Food","2511","Wheat and products","2014","2014","1000 tonnes","13294","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5142","Food","2511","Wheat and products","2015","2015","1000 tonnes","13543","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5142","Food","2511","Wheat and products","2016","2016","1000 tonnes","13761","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5142","Food","2511","Wheat and products","2017","2017","1000 tonnes","14006","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5142","Food","2511","Wheat and products","2018","2018","1000 tonnes","14249","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","645","Food supply quantity (kg/capita/yr)","2511","Wheat and products","2014","2014","kg","147.02","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","645","Food supply quantity (kg/capita/yr)","2511","Wheat and products","2015","2015","kg","146.5","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","645","Food supply quantity (kg/capita/yr)","2511","Wheat and products","2016","2016","kg","145.7","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","645","Food supply quantity (kg/capita/yr)","2511","Wheat and products","2017","2017","kg","145.22","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","645","Food supply quantity (kg/capita/yr)","2511","Wheat and products","2018","2018","kg","144.77","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","664","Food supply (kcal/capita/day)","2511","Wheat and products","2014","2014","kcal/capita/day","1176","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","664","Food supply (kcal/capita/day)","2511","Wheat and products","2015","2015","kcal/capita/day","1172","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","664","Food supply (kcal/capita/day)","2511","Wheat and products","2016","2016","kcal/capita/day","1166","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","664","Food supply (kcal/capita/day)","2511","Wheat and products","2017","2017","kcal/capita/day","1162","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","664","Food supply (kcal/capita/day)","2511","Wheat and products","2018","2018","kcal/capita/day","1158","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","674","Protein supply quantity (g/capita/day)","2511","Wheat and products","2014","2014","g/capita/day","35.62","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","674","Protein supply quantity (g/capita/day)","2511","Wheat and products","2015","2015","g/capita/day","35.53","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","674","Protein supply quantity (g/capita/day)","2511","Wheat and products","2016","2016","g/capita/day","35.35","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","674","Protein supply quantity (g/capita/day)","2511","Wheat and products","2017","2017","g/capita/day","35.23","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","674","Protein supply quantity (g/capita/day)","2511","Wheat and products","2018","2018","g/capita/day","35.12","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","684","Fat supply quantity (g/capita/day)","2511","Wheat and products","2014","2014","g/capita/day","6.26","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","684","Fat supply quantity (g/capita/day)","2511","Wheat and products","2015","2015","g/capita/day","6.25","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","684","Fat supply quantity (g/capita/day)","2511","Wheat and products","2016","2016","g/capita/day","6.22","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","684","Fat supply quantity (g/capita/day)","2511","Wheat and products","2017","2017","g/capita/day","6.2","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","684","Fat supply quantity (g/capita/day)","2511","Wheat and products","2018","2018","g/capita/day","6.19","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","5511","Production","2807","Rice and products","2014","2014","1000 tonnes","5467","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5511","Production","2807","Rice and products","2015","2015","1000 tonnes","4818","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5511","Production","2807","Rice and products","2016","2016","1000 tonnes","5309","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5511","Production","2807","Rice and products","2017","2017","1000 tonnes","4961","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5511","Production","2807","Rice and products","2018","2018","1000 tonnes","3124","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5611","Import Quantity","2807","Rice and products","2014","2014","1000 tonnes","47","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5611","Import Quantity","2807","Rice and products","2015","2015","1000 tonnes","46","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5611","Import Quantity","2807","Rice and products","2016","2016","1000 tonnes","68","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5611","Import Quantity","2807","Rice and products","2017","2017","1000 tonnes","87","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5611","Import Quantity","2807","Rice and products","2018","2018","1000 tonnes","1177","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5072","Stock Variation","2807","Rice and products","2014","2014","1000 tonnes","268","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5072","Stock Variation","2807","Rice and products","2015","2015","1000 tonnes","-574","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5072","Stock Variation","2807","Rice and products","2016","2016","1000 tonnes","-72","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5072","Stock Variation","2807","Rice and products","2017","2017","1000 tonnes","-442","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5072","Stock Variation","2807","Rice and products","2018","2018","1000 tonnes","-549","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5911","Export Quantity","2807","Rice and products","2014","2014","1000 tonnes","120","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5911","Export Quantity","2807","Rice and products","2015","2015","1000 tonnes","199","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5911","Export Quantity","2807","Rice and products","2016","2016","1000 tonnes","73","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5911","Export Quantity","2807","Rice and products","2017","2017","1000 tonnes","45","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5911","Export Quantity","2807","Rice and products","2018","2018","1000 tonnes","44","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5301","Domestic supply quantity","2807","Rice and products","2014","2014","1000 tonnes","5127","S","Standardized data"
"FBS","Food Balances (2014-)","59","Egypt","5301","Domestic supply quantity","2807","Rice and products","2015","2015","1000 tonnes","5239","S","Standardized data"
"FBS","Food Balances (2014-)","59","Egypt","5301","Domestic supply quantity","2807","Rice and products","2016","2016","1000 tonnes","5375","S","Standardized data"
"FBS","Food Balances (2014-)","59","Egypt","5301","Domestic supply quantity","2807","Rice and products","2017","2017","1000 tonnes","5445","S","Standardized data"
"FBS","Food Balances (2014-)","59","Egypt","5301","Domestic supply quantity","2807","Rice and products","2018","2018","1000 tonnes","4806","S","Standardized data"
"FBS","Food Balances (2014-)","59","Egypt","5521","Feed","2807","Rice and products","2014","2014","1000 tonnes","154","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5521","Feed","2807","Rice and products","2015","2015","1000 tonnes","154","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5521","Feed","2807","Rice and products","2016","2016","1000 tonnes","162","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5521","Feed","2807","Rice and products","2017","2017","1000 tonnes","157","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5521","Feed","2807","Rice and products","2018","2018","1000 tonnes","101","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5527","Seed","2807","Rice and products","2014","2014","1000 tonnes","90","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5527","Seed","2807","Rice and products","2015","2015","1000 tonnes","82","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5527","Seed","2807","Rice and products","2016","2016","1000 tonnes","74","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5527","Seed","2807","Rice and products","2017","2017","1000 tonnes","86","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5527","Seed","2807","Rice and products","2018","2018","1000 tonnes","81","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5123","Losses","2807","Rice and products","2014","2014","1000 tonnes","114","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5123","Losses","2807","Rice and products","2015","2015","1000 tonnes","169","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5123","Losses","2807","Rice and products","2016","2016","1000 tonnes","153","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5123","Losses","2807","Rice and products","2017","2017","1000 tonnes","178","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5123","Losses","2807","Rice and products","2018","2018","1000 tonnes","167","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5131","Processing","2807","Rice and products","2014","2014","1000 tonnes","6","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5131","Processing","2807","Rice and products","2015","2015","1000 tonnes","7","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5131","Processing","2807","Rice and products","2016","2016","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5131","Processing","2807","Rice and products","2017","2017","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5131","Processing","2807","Rice and products","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5154","Other uses (non-food)","2807","Rice and products","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5154","Other uses (non-food)","2807","Rice and products","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5154","Other uses (non-food)","2807","Rice and products","2016","2016","1000 tonnes","175","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5154","Other uses (non-food)","2807","Rice and products","2017","2017","1000 tonnes","163","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5154","Other uses (non-food)","2807","Rice and products","2018","2018","1000 tonnes","87","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5171","Tourist consumption","2807","Rice and products","2014","2014","1000 tonnes","13","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5171","Tourist consumption","2807","Rice and products","2015","2015","1000 tonnes","9","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5171","Tourist consumption","2807","Rice and products","2016","2016","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5171","Tourist consumption","2807","Rice and products","2017","2017","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5171","Tourist consumption","2807","Rice and products","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5170","Residuals","2807","Rice and products","2014","2014","1000 tonnes","-263","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5170","Residuals","2807","Rice and products","2015","2015","1000 tonnes","-250","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5170","Residuals","2807","Rice and products","2016","2016","1000 tonnes","-272","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5170","Residuals","2807","Rice and products","2017","2017","1000 tonnes","-256","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5170","Residuals","2807","Rice and products","2018","2018","1000 tonnes","-167","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5142","Food","2807","Rice and products","2014","2014","1000 tonnes","5012","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5142","Food","2807","Rice and products","2015","2015","1000 tonnes","5069","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5142","Food","2807","Rice and products","2016","2016","1000 tonnes","5079","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5142","Food","2807","Rice and products","2017","2017","1000 tonnes","5113","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5142","Food","2807","Rice and products","2018","2018","1000 tonnes","4535","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","645","Food supply quantity (kg/capita/yr)","2807","Rice and products","2014","2014","kg","55.43","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","645","Food supply quantity (kg/capita/yr)","2807","Rice and products","2015","2015","kg","54.83","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","645","Food supply quantity (kg/capita/yr)","2807","Rice and products","2016","2016","kg","53.77","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","645","Food supply quantity (kg/capita/yr)","2807","Rice and products","2017","2017","kg","53.02","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","645","Food supply quantity (kg/capita/yr)","2807","Rice and products","2018","2018","kg","46.07","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","664","Food supply (kcal/capita/day)","2807","Rice and products","2014","2014","kcal/capita/day","388","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","664","Food supply (kcal/capita/day)","2807","Rice and products","2015","2015","kcal/capita/day","384","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","664","Food supply (kcal/capita/day)","2807","Rice and products","2016","2016","kcal/capita/day","376","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","664","Food supply (kcal/capita/day)","2807","Rice and products","2017","2017","kcal/capita/day","371","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","664","Food supply (kcal/capita/day)","2807","Rice and products","2018","2018","kcal/capita/day","322","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","674","Protein supply quantity (g/capita/day)","2807","Rice and products","2014","2014","g/capita/day","7.44","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","674","Protein supply quantity (g/capita/day)","2807","Rice and products","2015","2015","g/capita/day","7.36","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","674","Protein supply quantity (g/capita/day)","2807","Rice and products","2016","2016","g/capita/day","7.22","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","674","Protein supply quantity (g/capita/day)","2807","Rice and products","2017","2017","g/capita/day","7.12","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","674","Protein supply quantity (g/capita/day)","2807","Rice and products","2018","2018","g/capita/day","6.17","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","684","Fat supply quantity (g/capita/day)","2807","Rice and products","2014","2014","g/capita/day","0.77","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","684","Fat supply quantity (g/capita/day)","2807","Rice and products","2015","2015","g/capita/day","0.77","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","684","Fat supply quantity (g/capita/day)","2807","Rice and products","2016","2016","g/capita/day","0.75","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","684","Fat supply quantity (g/capita/day)","2807","Rice and products","2017","2017","g/capita/day","0.74","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","684","Fat supply quantity (g/capita/day)","2807","Rice and products","2018","2018","g/capita/day","0.63","Fc","Calculated data"
"FBS","Food Balances (2014-)","59","Egypt","5511","Production","2513","Barley and products","2014","2014","1000 tonnes","102","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5511","Production","2513","Barley and products","2015","2015","1000 tonnes","101","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5511","Production","2513","Barley and products","2016","2016","1000 tonnes","100","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5511","Production","2513","Barley and products","2017","2017","1000 tonnes","98","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","82","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5611","Import Quantity","2513","Barley and products","2014","2014","1000 tonnes","22","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2014-)","59","Egypt","5611","Import Quantity","2513","Barley and products","2015","2015","1000 tonnes","24","Im","FAO data based on imputation methodology"
